view,sight height(M),street width(M),window width(M),sill height(M),balcony,building height(L),building height(F),building height(R),window width(L),window width(F),window width(R),sill height(L),sill height(F),sill height(R),balcony(L),balcony(F),balcony(R),curtain(L),curtain(F),curtain(R),sex,age,edu,privacy
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,Secondary education,low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,high
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,medium
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,,,,
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,Secondary education,v-low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,4.4,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,21-30,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,21-30,University Education,high
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,over 60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,over 60,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,high
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,high
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,46-60,University Education,v-low
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,4.4,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,v-low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,high
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,46-60,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,v-low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-low
BBG,14,13.5,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,21-30,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,31-45,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,v-low
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,low
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,v-high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,31-45,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,21-30,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Male,21-30,University Education,medium
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBG,14,32.7,4,0.2,1,21.13,15.5,0,0.8,2.5,0,0.8,0.1,0,0,1,0,1,1,0,Female,21-30,University Education,high
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,46-60,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,,,,
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,v-high
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,high
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-high
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,high
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,high
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,high
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,low
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,v-high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,Secondary education,v-high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,v-high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,v-high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,v-high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,low
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,low
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,14,13.5,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,v-high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,v-high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,v-high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,v-high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,Secondary education,high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,v-high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,low
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,low
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,medium
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,v-low
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,14,32.7,1.8,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,46-60,University Education,v-low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,high
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,v-high
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,31-45,University Education,v-low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,University Education,low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,Secondary education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,Secondary education,high
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,Secondary education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-high
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,21-30,University Education,v-low
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Male,21-30,University Education,medium
BBB,4.4,13.5,4,0.9,0,34,29,20,4,3,5,0.1,0.1,0.8,1,0,0,1,0,1,Female,31-45,Secondary education,medium
